CO_CNES,Razao_Social,Nome_Fantasia,CO_CEP,Cidade,UF,estado_municipio.1,LAT,LONG
5586399,PREFEITURA MUNICIPAL DE GOVERNADOR VALADARES,CEREST,35010210,Governador Valadares,MG,MG,-18.8545,-41.9555
3432890,MUNICIPIO DE ITABUNA,CEREST CENTRO DE REFERENCIA REGIONAL EM SAUDE DO TRABALHADOR,45600200,Itabuna,BA,BA,-14.7876,-39.2781
2441993,BANCO DE SANGUE GOIANO LTDA,INGOH INSTITUTO GOIANO DE HEMATOLOGIA,75691000,Caldas Novas,GO,GO,-17.7441,-48.6246
3425266,TRANSFUSAO SERVICOS HEMOTERAPICOS LTDA,HEMOCENTRO TRANSFUSAO,9390000,Maua,SP,SP,-23.6677,-46.4613
2734680,PREFEITURA MUNICIPAL DE FLORIDA,NIS SANTA ALICE,86780000,Florida,PR,PR,-23.0847,-51.9546
2784742,TRANSFUSAO SERVICOS HEMOTERAPICOS LTDA,HEMOCENTRO TRANSFUSAO,8676000,Suzano,SP,SP,-23.5448,-46.3112
5415578,PREFEITURA MUNICIPAL DE CAMACARI,PRONTO ATENDIMENTO PEDIATRICO,42800970,Camacari,BA,BA,-12.6996,-38.3263
10103,MUNICIPIO DE CAMPO GRANDE,SESAU CRS NOVA BAHIA DR GUNTER HANS,79034000,Campo Grande,MS,MS,-20.4486,-54.6295
10049,MUNICIPIO DE CAMPO GRANDE,SESAU UPA CORONEL ANTONINO DR WALFRIDO ARRUDA,79011060,Campo Grande,MS,MS,-20.4486,-54.6295
10073,MUNICIPIO DE CAMPO GRANDE,SESAU CRS TIRADENTES DR ANTONIO PEREIRA,79042010,Campo Grande,MS,MS,-20.4486,-54.6295
7869339,MUNICIPIO DE PETROPOLIS,USA02 BASE DESCENTRALIZADA SAMU PETROPOLIS,25680275,Petropolis,RJ,RJ,-22.52,-43.1926
2746212,PRONTO ATENDIMENTO MUNICIPAL,PRONTO ATENDIMENTO MUNICIPAL,14440000,Sao Jose da Bela Vista,SP,SP,-20.5935,-47.6424
6954693,PREFEITURA MUNICIPAL DE CHAPADA,SAMU 192 CHAPADA,99530000,Chapada,RS,RS,-28.0559,-53.0665
6831702,PREFEITURA MUNICIPAL DE ITAPIRANGA,SAMU SERVICO ATENDIMENTO MOVEL DE URGENCIA ITAPIRANGA,89896000,Itapiranga,SC,SC,-27.1659,-53.7166
7677251,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USB MOMBACA,63610000,Mombaca,CE,CE,-5.73844,-39.63
7739435,CONSORCIO INTERMUNICIPAL DE SAUDE REDE URGENCIA NORTE MINAS,UNIDADE MOVEL DE SUPORTE BASICO SAMU 192 MIRAVANIA,39465000,Miravania,MG,MG,-14.7348,-44.4092
7677235,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USB JUCAS,63580000,Jucas,CE,CE,-6.51523,-39.5187
7703902,MUNICIPIO DE MACHADO,UNIDADE MOVEL DE ATENDIMENTO BASICO MACHADO,37750000,Machado,MG,MG,-21.6778,-45.9219
7706774,CONSORCIO INTERMUN DE SAUDE DA MACRO REGIAO DO SUL DE MINAS,UNIDADE MOVEL DE ATENDIMENTO BASICO DE TRES PONTAS,37185212,Tres Pontas,MG,MG,-21.3694,-45.5109
7706200,PREFEITURA MUNICIPAL DE ALTAMIRA,FARMACIA BASICA FITOTERAPICA DE ALTAMIRA,68371970,Altamira,PA,PA,-3.20407,-52.21
7677022,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USA BREJO SANTO,63260000,Brejo Santo,CE,CE,-7.48469,-38.9799
7678029,MUNICIPIO DE SIDROLANDIA,LABORATORIO DE SAUDE PUBLICA DE SIDROLANDIA,79170000,Sidrolandia,MS,MS,-20.9302,-54.9692
7681585,CENTRO MEDICO CIRURGICO DE NIQUELANDIA LTDA ME,HOSPITAL CENTER MED,76420000,Niquelandia,GO,GO,-14.4662,-48.4599
7705794,MUNICIPIO DE JUTAI,UNIDADE DE SUPORTE BASICO TERRESTRE DE JUTAI SAMU,69660000,Jutai,AM,AM,-2.75814,-66.7595
7695071,MUNICIPIO DE ALFENAS,UNIDADE MOVEL DE ATENDIMENTO AVANCADO DE ALFENAS,37130031,Alfenas,MG,MG,-21.4256,-45.9477
7699409,CONSORCIO INTERMUNICIPAL DE SAUDE REDE URGENCIA NORTE MINAS,UNIDADE MOVEL DE SUPORTE BASICO SAMU 192 MONTES CLAROS1,39402265,Montes Claros,MG,MG,-16.7282,-43.8578
7705182,PREFEITURA MUNICIPAL DE JOSE GONCALVES DE MINAS,FARMACIA BASICA MUNICIPAL,39642000,Jose Goncalves de Minas,MG,MG,-16.9053,-42.6014
7704119,DROGARIA DIJAL LTDA ME,FARMACIA AVENIDA,29780000,Sao Gabriel da Palha,ES,ES,-19.0182,-40.5365
7674805,SMS DE CAJAZEIRAS DO PIAUI,SAMU 192 DE CAJAZEIRAS DO PIAUI USB 01,64514000,Cajazeiras do Piaui,PI,PI,-6.79667,-42.3903
7695497,CONSORCIO INTERMUN DE SAUDE DA MACRO REGIAO DO SUL DE MINAS,UNIDADE MOVEL DE ATENDIMENTO BASICO DE AIURUOCA,37450000,Aiuruoca,MG,MG,-21.9736,-44.6042
7714939,F B DE REZENDE E CIA LTDA ME,FARMACIA FLORA MEDICINAL,76908328,JiParana,RO,RO,-10.8777,-61.9322
7709196,SECRETARIA DE ESTADO DA SAUDE,SES AP UPA ZONA NORTE,68909806,Macapa,AP,AP,0.034934,-51.0694
7713703,PREFEITURA MUNICIPAL DE OUREM,CENTRAL DE ABASTECIMENTO FARMACEUTICO DE OUREM,68640000,Ourem,PA,PA,-1.54168,-47.1126
7666470,INGOH INSTITUTO GOIANIA DE ONCOLOGIA E HEMATOLOGIA,INGOH INSTITUTO GOIANIA DE ONCOLOGIA E HEMATOLOGIA SS LTDA,75261405,Senador Canedo,GO,GO,-16.7084,-49.0914
7699417,CONSORCIO INTERMUNICIPAL DE SAUDE REDE URGENCIA NORTE MINAS,UNIDADE MOVEL DE SUPORTE BASICO SAMU 192 MONTES CLAROS2,39402265,Montes Claros,MG,MG,-16.7282,-43.8578
7709145,MUNICIPIO DE NOVA RESENDE,UNIDADE MOVEL DE ATENDIMENTO BASICO,37860000,Nova Resende,MG,MG,-21.1286,-46.4157
7731019,PREFEITURA MUNICIPAL DE BONITO,CENTRAL DE ABASTECIMENTO FARMACEUTICO DE BONITO CAF,68645000,Bonito,PA,PA,-1.36745,-47.3066
7739265,CONSORCIO INTERMUNICIPAL DE SAUDE REDE URGENCIA NORTE MINAS,UNIDADE MOVEL DE SUPORTE BASICO SAMU 192 FRANCISCO DUMONT,39387000,Francisco Dumont,MG,MG,-17.3107,-44.2317
7738781,CONSORCIO INTERMUNICIPAL DE SAUDE REDE URGENCIA NORTE MINAS,UNIDADE MOVEL DE SUPORTE BASICO SAMU 192 BONITO DE MINAS,39490000,Bonito de Minas,MG,MG,-15.3231,-44.7543
7739400,CONSORCIO INTERMUNICIPAL DE SAUDE REDE URGENCIA NORTE MINAS,UNIDADE MOVEL DE SUPORTE BASICO SAMU 192 JANUARIA,39480000,Januaria,MG,MG,-15.4802,-44.3639
7686986,FARMACIA E DROGARIA LODI LTDA EPP,FARMACIA LODI,29780000,Sao Gabriel da Palha,ES,ES,-19.0182,-40.5365
7712936,HEMECENTRO SAO LUCAS TERAPIA CELULAR AT LUZ,HEMOCENTRO SAO LUCAS AT LUZ,4013060,Sao Paulo,SP,SP,-23.5329,-46.6395
7695276,PREFEITURA MUNICIPAL DE CASSIA,UNIDADE MOVEL DE ATENDIMENTO BASICO CASSIA,37980000,Cassia,MG,MG,-20.5831,-46.9201
7723083,MUNICIPIO DE CONDEUBA,CENTRAL DE ABASTECIMENTO FARMACEUTICO,46200000,Condeuba,BA,BA,-14.9022,-41.9718
7677340,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USB SABOEIRO,63590000,Saboeiro,CE,CE,-6.5346,-39.9017
7737742,FARMACIA DE MINAS DE RIO NOVO,FARMACIA DE MINAS DE RIO NOVO,36150000,Rio Novo,MG,MG,-21.4649,-43.1168
7699565,CONSORCIO INTERMUNICIPAL DE SAUDE REDE URGENCIA NORTE MINAS,UNIDADE MOVEL DE SUPORTE AVANCADO SAMU 192 JANUARIA,39480000,Januaria,MG,MG,-15.4802,-44.3639
7677375,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USB TABULEIRO DO NORTE,62960000,Tabuleiro do Norte,CE,CE,-5.24353,-38.1282
7718128,MUNICIPIO DE JUSSARA,CAF CENTRAL DE ABASTECIMENTO FARMACEUTICO,44925000,Jussara,BA,BA,-11.0431,-41.9702
7724918,MUNICIPAL DE CUJUBIM,FARMACIA BASICA DE CUJUBIM,76864000,Cujubim,RO,RO,-9.36065,-62.5846
7712073,MUNICIPIO DE TRAMANDAI,MOTOLANCIA TRAMANDAI,95590000,Tramandai,RS,RS,-29.9841,-50.1322
7718101,MUNICIPIO DE MINACU,FARMACIA PUBLICA DE DISPENSACAO MUNICIPAL UNIDADE,76450000,Minacu,GO,GO,-13.5304,-48.2206
7724195,MUNICIPIO DE ITAGIBA,CEMED,45585000,Itagiba,BA,BA,-14.2782,-39.8449
7407734,CONSORCIO INT URG E EMERG DO NOROESTE DO PR CIUENP,SAMU 192 UNIDADE DE SUPORTE AVANCADO DE UMUARAMA,87506410,Umuarama,PR,PR,-23.7656,-53.3201
7409079,CONSORCIO INT URG E EMERG DO NOROESTE DO PR CIUENP,SAMU 192 UNIDADE DE SUPORTE BASICO 01 DE UMUARAMA,87506410,Umuarama,PR,PR,-23.7656,-53.3201
7409087,CONSORCIO INT URG E EMERG DO NOROESTE DO PR CIUENP,SAMU 192 UNIDADE DE SUPORTE BASICO 02 DE UMUARAMA,87506410,Umuarama,PR,PR,-23.7656,-53.3201
7395299,PREFEITURA MUNICIPAL DE CAMAQUA,SAMU 192 USB 133 CAMAQUA,96780070,Camaqua,RS,RS,-30.8489,-51.8043
7409591,SAMU 192 PGX 2293,SAMU 192 UNIDADE BASICA 04 CARUARU,55030240,Caruaru,PE,PE,-8.28455,-35.9699
7408331,ASSOCIACAO BENEFICENTE MONTE VERDE,ASSOCIACAO BENEFICENTE MONTE VERDE,37653000,Camanducaia,MG,MG,-22.7515,-46.1494
6959733,MUNICIPIO DE JANDIRA,BASE SAMU JANDIRA BETA 1,6600010,Jandira,SP,SP,-23.5275,-46.9023
7410336,FUNDO MUNICIPAL DE SAUDE DE TRINDADE,SAMU USA TRINDADE,75390251,Trindade,GO,GO,-16.6517,-49.4927
6970370,PREFEITURA MUNICIPAL DE TRES DE MAIO,SAMU 192 TRES DE MAIO,98910000,Tres de Maio,RS,RS,-27.78,-54.2357
7409273,PREFEITURA MUN DE DOM INOCENCIO,SAMU 192 DOM INOCENCIO,64790000,Dom Inocencio,PI,PI,-9.00516,-41.9697
7415141,FUNDACAO MUNICIPAL DE SAUDE DE SAO GONCALO,SAMU BASE SAO GONCALO 01 CENTRO USA 02,24445000,Sao Goncalo,RJ,RJ,-22.8268,-43.0634
7408293,SERVICO DE ATENDIMENTO MOVEL DE URGENCIA,SAMU 192,25845000,Areal,RJ,RJ,-22.2283,-43.1118
7421214,PREF M QUITERIANOPOLIS,CENTRAL DE ASSISTENCIA FARMACEUTICA CAF DE QUITERIANOPOLIS,63650000,Quiterianopolis,CE,CE,-5.8425,-40.7002
7408641,SECRETARIA DE SAUDE,SAMU FERNANDO DE NORONHA,53990000,Fernando de Noronha,PE,PE,-3.8396,-32.4107
7413661,CONSORCIO INT DE URG E EMERG DO NOROESTE DO PR CIUENP,SAMU192 UNIDADE DE SUPORTE BASICO 15 DE LOANDA,87900000,Loanda,PR,PR,-22.9232,-53.1362
7403534,SECRETARIA DE ESTADO DA SAUDE,CEREST MACRO NOROESTE I,87010000,Maringa,PR,PR,-23.4205,-51.9333
7406088,SECRETARIA DE ESTADO DA SAUDE,CEREST MACRO CENTRO SUL,85501043,Pato Branco,PR,PR,-26.2292,-52.6706
7413815,CONSORCIO INT DE URG E EMERG DO NOROESTE DO PR CIUENP,SAMU 192 UNIDADE DE SUPORTE BASICO 19 DE TERRA RICA,87890000,Terra Rica,PR,PR,-22.7111,-52.6188
7398719,NORTE FARMACENTRO LTDA EPP,FARMACIA BOM JESUS,76940000,Rolim de Moura,RO,RO,-11.7271,-61.7714
7414307,PREFEITURA MUNICIPAL DE BENEVIDES,SAMU 192 USB 117,68795000,Benevides,PA,PA,-1.36183,-48.2434
7413246,PREFEITURA MUNICIPAL DE INHUMAS,SAMU 192 USB INHUMAS,75400504,Inhumas,GO,GO,-16.3611,-49.5001
7413947,CONSORCIO INT DE URG E EMER DO NOROESTE DO PR CIUENP,SAMU 192 UNIDADE DE SUPORTE BASICO 12 DE CRUZEIRO DO SUL,87650000,Cruzeiro do Sul,PR,PR,-22.9624,-52.1622
7417411,PREFEITURA MUNICIPAL DE PRATA,AGENCIA TRANSFUSIONAL DE PRATA,38140000,Prata,MG,MG,-19.3086,-48.9276
7419147,PREFEITURA MUNICIPAL DE CARIACICA,PRONTO ATENDIMENTO MONSENHOR ROMULO NEVES BALESTREIRO,29151055,Cariacica,ES,ES,-20.2632,-40.4165
7413963,AMAPIL TAXI AEREO LTDA,AMAPIL TAXI AEREO,79002971,Campo Grande,MS,MS,-20.4486,-54.6295
7412894,SAMU 192 NAVIRAI,SAMU 192 NAVIRAI,79947227,Navirai,MS,MS,-23.0618,-54.1995
5140064,PREFEITURA MUNICIPAL DE TRES BARRAS,CORPO DE BOMBEIROS DE TRES BARRAS,89490000,Tres Barras,SC,SC,-26.1056,-50.3197
3498077,6 GRUPAMENTO DE BOMBEIROS MILITAR,CORPO DE BOMBEIROS MILITAR DE ALAGOAS,57200000,Penedo,AL,AL,-10.2874,-36.5819
3503305,PREFEITURA MUNICIPAL DE MONTES CLAROS,FARMACIA DISPENSACAO DE MEDICAMENTOS,39400189,Montes Claros,MG,MG,-16.7282,-43.8578
7858191,SERVICO SOCIAL DO COMERCIO,SESC CENTRO DE ATIVIDADE DE SAO GONCALO,24440000,Sao Goncalo,RJ,RJ,-22.8268,-43.0634
3540170,PROVIDA LABORATORIO DE CITOLOGIA SS,PROVIDA LABORATORIO DE CITOLOGIA CLINICA,89201060,Joinville,SC,SC,-26.3045,-48.8487
3532984,FUNDACAO DE HEMATOLOGIA E HEMOTERAPIA DA BAHIA,HEMOBA UNIDADE DE COLETA E TRANSFUSAO DE ITAPETINGA,45700000,Itapetinga,BA,BA,-15.2475,-40.2482
9726551,MUNICIPIO DE CRISTALINA,FARMACIA BASICA MUNICIPAL,73850000,Cristalina,GO,GO,-16.7676,-47.6131
9677844,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 203,1421001,Sao Paulo,SP,SP,-23.5329,-46.6395
9780130,FARMACIA DROGA TREZE DE INDAIATUBA LTDA,DROGA TREZE,13330120,Indaiatuba,SP,SP,-23.0816,-47.2101
9625887,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,99010080,Passo Fundo,RS,RS,-28.2576,-52.4091
398667,MUNICIPIO DE CASTRO,FARMACIA BASICA MUNICIPAL DO TRONCO,84165970,Castro,PR,PR,-24.7891,-50.0108
419710,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,60431086,Fortaleza,CE,CE,-3.71664,-38.5423
430986,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS LOJA 1150,51230000,Recife,PE,PE,-8.04666,-34.8771
432652,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS 967,51110900,Recife,PE,PE,-8.04666,-34.8771
297119,MUNICIPIO DE SALVADOR,UNIDADE DE SUPORTE BASICO BR 64,40130000,Salvador,BA,BA,-12.9718,-38.5011
274682,RAIA DROGASIL S A,DROGA RAIA LJ 813 CAMBE A,86181110,Cambe,PR,PR,-23.2766,-51.2798
457493,PREFEITURA MUNICIPAL DE MADRE DE DEUS,CENTRO DE REFERENCIA SINDROMES RESPIRATORIAS COVID 19,42600000,Madre de Deus,BA,BA,-12.7446,-38.6153
463957,FARMACIA MAIS SAUDE LTDA,FARMACIA SAUDE,89990000,Sao Lourenco do Oeste,SC,SC,-26.3557,-52.8498
460702,MUNICIPIO DE IBICARE,CENTRAL MUNICIPAL DE REDE DE FRIO,89640000,Ibicare,SC,SC,-27.0881,-51.3681
473480,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS DRUGSTORES,41343865,Salvador,BA,BA,-12.9718,-38.5011
491713,SECRETARIA MUNICIPAL DE SAUDE,CENTRAL MUNICIPAL DE REDE DE FRIO DE CORURIPE,57230000,Coruripe,AL,AL,-10.1276,-36.1717
494518,CENTRAL DE REDE DE FRIOS,REDE DE FRIOS MUNICIPAL,49680000,Nossa Senhora da Gloria,SE,SE,-10.2158,-37.4211
493848,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS,90640003,Porto Alegre,RS,RS,-30.0318,-51.2065
266094,TEXLUSK FIXA LTDA,FARMACIAS DROGA PRIMER,83705072,Araucaria,PR,PR,-25.5859,-49.4047
400637,ANTONIA VIEIRA MARQUES,CENTRO DE ABASTECIMENTO FARMACEUTICO,79170000,Sidrolandia,MS,MS,-20.9302,-54.9692
459690,RAIA DROGASIL S A,RAIA DROGASIL,69040270,Manaus,AM,AM,-3.11866,-60.0212
473928,MUNICIPIO DE CHOROZINHO,CENTRAL DE ABASTECIMENTO DE CHOROZINHO,62875000,Chorozinho,CE,CE,-4.28873,-38.4986
367338,RAIA DROGASIL S A,RAIA DROGASIL DS 1509,74115030,Goiania,GO,GO,-16.6864,-49.2643
422053,MUNICIPIO DE SALVADOR,UNIDADE DE SUPORTE BASICO UT 26,40130000,Salvador,BA,BA,-12.9718,-38.5011
397490,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS S A,58900000,Cajazeiras,PB,PB,-6.88004,-38.5577
408603,SECRETARIA DE ESTADO DE SAUDE SES,USA11 SAMU 192 BASE GAVEA,22451000,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
433950,AADM FARMA EIRELI,PORTO FARMA II,76824272,Porto Velho,RO,RO,-8.76077,-63.8999
430293,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS,41760000,Salvador,BA,BA,-12.9718,-38.5011
421081,RAIA DROGASIL S A,DROGA RAIA CAMPOS DOS GOYTACAZES E,28013601,Campos dos Goytacazes,RJ,RJ,-21.7622,-41.3181
425559,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAPAGUE MENOS CRUZ DAS ARMAS,58085000,Joao Pessoa,PB,PB,-7.11509,-34.8641
418722,HAMAMELIS FARMACIA DE MANIPULACAO LTDA,HAMAMELIS FARMACIA DE MANIPULACAO,95770000,Feliz,RS,RS,-29.4527,-51.3032
284386,FARMACIA ARPINI LTDA,FARMARPINI,29665000,Sao Roque do Canaa,ES,ES,-19.7411,-40.6526
429503,MOVILCOR LIVRAMENTO EMERGENCIAS MEDICAS MOVIL LTDA,MOVILCOR EMERGENCIA PRE HOSPITALAR,96080080,Pelotas,RS,RS,-31.7649,-52.3371
445754,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,65485000,Itapecuru Mirim,MA,MA,-3.40202,-44.3508
487279,MUNICIPIO DE SAO JOAO,CENTRAL DE VACINAS DE SAO JOAO,55435000,Sao Joao,PE,PE,-8.87576,-36.3653
482773,SECRETARIA DE ESTADO DE SAUDE PUBLICA,REDE DE FRIO 3CRS PARA,68742190,Castanhal,PA,PA,-1.29797,-47.9167
499986,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS 25,97050003,Santa Maria,RS,RS,-29.6868,-53.8149
495824,MUNICIPIO DE AMERICO BRASILIENSE,ALMOXARIFADO CENTRAL SAUDE,14820047,Americo Brasiliense,SP,SP,-21.7288,-48.1147
487740,MUNICIPIO DE NOSSA SENHORA DAS DORES,UPA 24H MARIA DULCINEIA DOS SANTOS,49600000,Nossa Senhora das Dores,SE,SE,-10.4854,-37.1963
489948,SECRETARIA DE ESTADO DA SAUDE,CEREST REGIONAL DE FLORIANOPOLIS,88015200,Florianopolis,SC,SC,-27.5945,-48.5477
493708,ANDRADE VIEIRA LTDA,DROGAMED,79556016,Paraiso das Aguas,MS,MS,-19.0216,-53.0116
300802,RAIA DROGASIL S A,RAIA DROGASIL S A,50070070,Recife,PE,PE,-8.04666,-34.8771
314447,CENTRO DE HEMATOLOGIA E HEMOTERAPIA E TERAPIA CELULAR LTDA,CENTRO DE HEMATOLOGIA E HEMOTERAPIA E TERAPIA CELULAR,13083110,Campinas,SP,SP,-22.9053,-47.0659
273511,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USB CARIRIACU,63220000,Caririacu,CE,CE,-7.02808,-39.2828
263796,MUNICIPIO DE ARCOS,FARMACIA DE MINAS DE ARCOS,35598116,Arcos,MG,MG,-20.2863,-45.5373
279889,MUNICIPIO DE CAMBARA,FARMACIA BASICA MUNICIPAL,86390000,Cambara,PR,PR,-23.0423,-50.0753
282790,MUNICIPIO DE AGUAS DE CHAPECO,CENTRAL MUNICIPAL DE REDE DE FRIOS DE AGUAS DE CHAPECO,89883000,Aguas de Chapeco,SC,SC,-27.0754,-52.9808
397806,LOPES COMERCIO DE MEDICAMENTOS LTDA,FARMACIA POPULAR II,76820247,Porto Velho,RO,RO,-8.76077,-63.8999
465313,MUNICIPIO DE CONCEICAO DO COITE,SAMU USB SERVICO DE ATENDIMENTO MOVEL DE URGENCIA,48730000,Conceicao do Coite,BA,BA,-11.56,-39.2808
475777,PREFEITURA MUNICIPAL DE SAO BENTO DO SUL,CMRF CENTRAL MUNICIPAL DE REDE DE FRIOS,89281099,Sao Bento do Sul,SC,SC,-26.2495,-49.3831
486914,RAIA DROGASIL S A,DROGARAIA LJ0963,31170330,Belo Horizonte,MG,MG,-19.9102,-43.9266
479918,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,69900078,Rio Branco,AC,AC,-9.97499,-67.8243
487295,MUNICIPIO DE CERRO NEGRO,CENTRAL DE REDE DE FRIOS UBS CERRO NEGRO,88585000,Cerro Negro,SC,SC,-27.7942,-50.8673
261718,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,95590000,Tramandai,RS,RS,-29.9841,-50.1322
492973,DROGARIA DIAS MOREIRA LTDA,DROGARIA DIAS MOREIRA LTDA,36260000,Alto Rio Doce,MG,MG,-21.0281,-43.4067
496766,H L FERNANDES,DROGARIA DA FAMILIA,69400236,Manacapuru,AM,AM,-3.29066,-60.6216
270342,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS 4,97573562,SantAna do Livramento,RS,RS,-30.8773,-55.5392
397601,RAIA DROGASIL S A,DROGARAIA LJ0161,30455610,Belo Horizonte,MG,MG,-19.9102,-43.9266
411396,MUNICIPIO DE GUARULHOS,SAMU 192 CAVADAS MOTOLANCIA GFG1J54 GUARULHOS,7044000,Guarulhos,SP,SP,-23.4538,-46.5333
276235,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,95660000,Tres Coroas,RS,RS,-29.5137,-50.7739
273422,DROGARIA E FARMACIA COCALMED LTDA,FARMACIA DO TRABALHADOR,88845000,Cocal do Sul,SC,SC,-28.5986,-49.3335
282235,CENTRAL MUNICIPAL DE REDE DE FRIO,CENTRAL MUNICIPAL DE REDE DE FRIO,69945000,Acrelandia,AC,AC,-9.82581,-66.8972
452629,GONCALVES DURAN LTDA,DROGARIA NOVA ALIANCA,76841000,Porto Velho,RO,RO,-8.76077,-63.8999
439975,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS OITIZEIRO,58085000,Joao Pessoa,PB,PB,-7.11509,-34.8641
454699,DROGARIA EL SHADAY LTDA,DROGARIA EL SHADAY,45055395,Vitoria da Conquista,BA,BA,-14.8615,-40.8442
273651,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,96055740,Pelotas,RS,RS,-31.7649,-52.3371
198226,SECRETARIA DE SAUDE,CENTRAL REGIONAL DE REDE DE FRIOS IV GERES,55018610,Caruaru,PE,PE,-8.28455,-35.9699
282421,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,FARMACIAS PANVEL AGUA VERDE,80240031,Curitiba,PR,PR,-25.4195,-49.2646
496294,MUNICIPIO DE UNIAO DA VITORIA,SAMU ALFA 60 UNIAO DA VITORIA,84600336,Uniao da Vitoria,PR,PR,-26.2273,-51.0873
482382,SECRETARIA MUNICIPAL DE SAUDE,COORDENACAO DE IMUNIZACAO TERESOPOLIS,25975450,Teresopolis,RJ,RJ,-22.4165,-42.9752
497991,MINAS GERAIS SECRETARIA DE ESTADO DA SAUDE,CENTRAL REGIONAL REDE DE FRIO GRS LEOPOLDINA,36700012,Leopoldina,MG,MG,-21.5296,-42.6421
486299,DOGRARIA PAGUE FACIL LTDA,FARMACIA PAGUE FACIL MATRIZ,29395000,Ibatiba,ES,ES,-20.2347,-41.5087
372900,MUNICIPIO DE TRIUNFO,CENTRAL DE REDE DE FRIO DE TRIUNFO,56870000,Triunfo,PE,PE,-7.83272,-38.0978
549509,I N GOMES COSTA COMERCIO DE MEDICAMENTOS,FARMACIA SUPER POPULAR AV MAMORE,76829462,Porto Velho,RO,RO,-8.76077,-63.8999
535389,MUNICIPIO DE CAETITE,AMBULANCIA SAMU SUPORTE AVANCADO USA,46400000,Caetite,BA,BA,-14.0684,-42.4861
506745,MUNICIPIO DE JI PARANA,UPA DE JI PARANA,76908529,JiParana,RO,RO,-10.8777,-61.9322
600997,DROGARIA COSTA OLIVEIRA COMERCIO DE MEDICAMENTOS LTDA,FARMACIA DA FAMILIA,76824822,Porto Velho,RO,RO,-8.76077,-63.8999
534781,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,62580000,Acarau,CE,CE,-2.88769,-40.1183
9949089,MUNICIPIO DE SANTANA DE PARNAIBA,BASE SAMU 192 FAZENDINHA,6530385,Santana de Parnaiba,SP,SP,-23.4439,-46.9178
9946209,MUNICIPIO DE ARIRANHA,PRONTO SOCORRO DE ARIRANHA,15960033,Ariranha,SP,SP,-21.1872,-48.7904
9975152,MUNICIPIO DE MATHIAS LOBATO,FARMACIA DE MINAS,35110000,Mathias Lobato,MG,MG,-18.59,-41.9166
9998128,RPL DROGARIA E PERFUMARIA EIRELI,DROGARIA CRISTINA,38700001,Patos de Minas,MG,MG,-18.5699,-46.5013
9974121,MUNICIPIO DE QUEIMADOS,SERVICO DE ATENDIMENTO MOVEL EM URGENCIA 03 SAMU192,26383463,Queimados,RJ,RJ,-22.7102,-43.5518
9973222,DROGARIA FATIMA SAO MIGUEL LTDA,DROGARIA FATIMA,36590000,Sao Miguel do Anta,MG,MG,-20.7067,-42.7174
9960600,MUNICIPIO DE PORTEIRAO,SAMU 192 DE PORTEIRAO,75603000,Porteirao,GO,GO,-17.8143,-50.1653
9964541,DROGA BRASIL MEDICAMENTOS LTDA,DROGA BRASIL MEDICAMENTOS,38700385,Patos de Minas,MG,MG,-18.5699,-46.5013
36579,G A MEDICAL LTDA,G A MEDICAL,27340150,Barra Mansa,RJ,RJ,-22.5481,-44.1752
9998160,RPL DROGARIA E PERFUMARIA EIRELI,DROGARIA CRISTINA,38700122,Patos de Minas,MG,MG,-18.5699,-46.5013
